Gate Entry No,Truck No,Invoice No,In Date,In Time,Out Date,Out Time,Total,MGP-MGN,MGN-WBT,WBT-DOC,DOC-LDG/UNLDG,LDG/UNLDG-WBG,WBG-INV,INV-MGX,User
00000000000300001513,GJ12Z3503,9921102472,14-06-18,11:44,14-06-18,16:56,5:12,:01,:12,:12,2:35,,,1:00,SECOPR1
00000000006100010420,HR63C2270,9913108740,14-06-18,11:49,14-06-18,21:30,9:41,:01,:10,:06,7:41,1:54,2:07,1:29,SECOPR1
00000000000200002675,GJ12AU8706,9523101606,14-06-18,11:51,14-06-18,15:57,4:05,:01,:11,24:39,22:04,,,21:09,SECOPR1
00000000006100010183,GJ08W4127,9913108737,14-06-18,11:49,14-06-18,20:11,8:22,:01,:09,:05,6:30,1:12,1:21,1:22,20535
00000000000300001523,GJ12BV5213,9921102474,14-06-18,12:02,14-06-18,17:03,5:01,:01,:10,:21,2:42,,,1:05,SECOPR1
00000000006100010767,HR45B9384,9911113701,14-06-18,12:12,14-06-18,20:50,8:38,:01,1:01,:20,5:32,:32,:42,1:32,SECOPR1
00000000000200002265,GJ12AU8267,9524102231,14-06-18,12:16,14-06-18,17:43,5:27,:01,:10,1:20,2:27,,,1:14,SECOPR1
00000000000200002649,GJ16W0999,9524102233,14-06-18,12:17,14-06-18,17:40,5:22,:01,:05,:41,3:03,,,1:03,SECOPR1
00000000006100010692,MH04DK9130,9912109075,14-06-18,12:34,14-06-18,23:38,11:03,:01,1:05,:11,6:20,1:37,2:38,2:23,SECOPR1
00000000000200002267,GJ12X2867,9524102232,14-06-18,12:37,14-06-18,17:37,5:00,:01,:06,:33,2:44,,,1:06,SECOPR1
00000000006100010772,HR67B1362,9911113699,14-06-18,12:42,14-06-18,20:00,7:17,:01,:11,:21,5:03,:12,:28,:58,SECOPR1
00000000000200002644,GJ12AT8989,9523101593,14-06-18,12:47,14-06-18,18:59,6:12,:01,:08,1:51,2:50,,,:47,SECOPR1
00000000006100010677,MH18BA0937,9913108744,14-06-18,12:55,15-06-18,9:53,20:57,:01,:09,:14,9:17,4:04,5:56,9:23,SECOPR1
00000000000200002647,GJ06AV8431,9524102234,14-06-18,13:09,14-06-18,18:19,5:10,:01,:29,:12,2:41,,,:53,SECOPR1
00000000006100010800,GJ05BX5636,9913108742,14-06-18,13:11,15-06-18,10:06,20:55,:01,:21,:11,7:22,2:33,3:32,11:59,SECOPR1
00000000006100010227,GJ18AV8296,9911113710,14-06-18,13:14,15-06-18,0:20,11:06,:01,:32,:06,6:14,1:33,1:55,3:48,SECOPR1
00000000000300001531,GJ06VV5210,9922101685,14-06-18,13:25,14-06-18,18:57,5:32,:01,:07,:08,3:40,,,1:07,SECOPR1
00000000000300001530,GJ12AW0721,9922101684,14-06-18,13:39,14-06-18,18:28,4:48,:01,:07,:08,3:07,,,:52,SECOPR1
00000000006100010720,UP78CT9598,9313700302,14-06-18,13:44,15-06-18,9:47,20:02,:01,2:03,:08,11:14,7:41,10:34,3:41,SECOPR1
00000000000200002257,GJ12X1146,9524102236,14-06-18,13:50,14-06-18,19:27,5:37,:01,:06,:09,3:19,,,1:34,SECOPR1
00000000000200002663,GJ16Z9839,9524102235,14-06-18,13:58,14-06-18,18:23,4:24,:01,:07,:10,2:49,,,:48,SECOPR1
00000000000200002657,GJ12X1964,9524102237,14-06-18,14:06,14-06-18,19:36,5:30,:01,:11,:07,3:39,,,1:15,SECOPR1
00000000006100010741,PB11CM1879,9911113704,14-06-18,14:13,14-06-18,21:09,6:55,:01,:05,:17,4:43,:07,:15,1:24,SECOPR1
00000000000200002701,GJ12X2470,9524102238,14-06-18,14:16,14-06-18,19:51,5:35,:01,:06,:08,3:43,,,1:07,SECOPR1
00000000000200002646,GJ15AT1232,9524102240,14-06-18,15:13,14-06-18,19:34,4:20,:01,:08,:11,2:46,,,:46,SECOPR1
00000000006100010749,RJ14GJ3471,9911113718,14-06-18,15:14,15-06-18,2:35,11:20,:01,:06,:10,8:52,4:54,5:32,1:32,SECOPR1
00000000006100010308,RJ09GA7167,9511100277,14-06-18,15:20,14-06-18,22:00,6:40,:01,:10,:07,4:27,1:15,1:38,1:31,SECOPR1
00000000006100010864,HR56A6282,9913108741,14-06-18,15:25,14-06-18,22:58,7:33,:01,:12,:17,4:41,1:06,1:35,1:52,SECOPR1
00000000000300001528,GJ12BW1112,9923100334,14-06-18,15:51,14-06-18,21:23,5:31,:01,:32,:14,2:10,,,2:04,SECOPR1
00000000006100010706,HR69B5419,9313700301,14-06-18,15:55,14-06-18,23:02,7:07,:01,:10,:07,5:43,:31,:39,:55,SECOPR1
00000000000300001519,RJ09GB5035,9921102488,14-06-18,16:11,15-06-18,21:17,29:06,:01,:28,19:47,7:51,,,:40,SECOPR1
00000000000300001527,GJ12AY8112,9923100335,14-06-18,16:14,14-06-18,21:28,5:13,:01,:13,:17,2:50,,,1:22,SECOPR1
00000000006100009004,RJ11GB2593,9911113712,14-06-18,16:16,15-06-18,8:03,15:47,:01,:14,:05,3:47,:12,:05,11:21,SECOPR1
00000000000200002655,GJ12X1965,9524102241,14-06-18,16:21,14-06-18,21:05,4:44,:01,:15,:10,1:40,,,2:08,SECOPR1
00000000006100010804,WB57C5013,9913108745,14-06-18,16:25,15-06-18,10:59,18:33,:01,:11,:26,7:34,:08,:14,9:57,SECOPR1
00000000000300001520,RJ09GB5720,9921102487,14-06-18,16:27,15-06-18,21:14,28:46,:01,:16,17:50,9:35,,,:37,SECOPR1
00000000000300001536,GJ12BW9615,9921102487,14-06-18,16:35,14-06-18,18:44,2:08,:01,:11,,,,,,SECOPR1
00000000006100010685,GJ02Z9911,9912109083,14-06-18,16:37,15-06-18,8:40,16:03,:01,1:13,:09,7:59,:22,4:09,2:52,SECOPR1
00000000006100010747,GJ15UU0340,9911113715,14-06-18,16:38,15-06-18,4:55,12:16,:01,:19,:11,3:18,1:05,:11,7:09,SECOPR1
00000000000300001537,GJ12BV9775,9921102477,14-06-18,16:44,14-06-18,21:34,4:50,:01,:08,:18,2:42,,,1:31,SECOPR1
00000000006100010520,GJ05AT3028,9912109089,14-06-18,16:45,15-06-18,11:17,18:31,:01,1:07,:06,11:51,:11,:27,5:10,SECOPR1
00000000006100010625,MH43U6039,9912109079,14-06-18,16:54,15-06-18,6:29,13:35,:01,:17,:33,4:41,:03,2:02,6:03,SECOPR1
00000000006100010743,PB11CL7821,9911113716,14-06-18,16:55,14-06-18,23:26,6:31,:01,:19,:18,2:58,1:03,:12,1:38,SECOPR1
00000000000300001538,GJ06TT8318,9921102475,14-06-18,16:57,14-06-18,20:26,3:29,:01,:13,:06,1:45,,,:55,SECOPR1
00000000000200002709,GJ15AT1267,9523101596,14-06-18,17:00,14-06-18,22:16,5:16,:01,:12,:21,2:11,,,15:02,SECOPR1
00000000000200002633,GJ15AT1357,9523101594,14-06-18,17:01,14-06-18,22:11,5:09,:01,:14,:25,2:02,,,2:06,SECOPR1
00000000000200002653,GJ06AX4244,9523101597,14-06-18,17:03,14-06-18,22:19,5:16,:01,:30,:13,2:02,,,1:33,SECOPR1
00000000000200002700,GJ16X9802,9524102243,14-06-18,17:05,15-06-18,12:53,19:48,:01,:30,:16,17:04,,,:43,SECOPR1
00000000006100010662,TN28BC5396,9911113721,14-06-18,17:18,15-06-18,8:49,15:31,:01,:07,:08,7:14,:11,:14,7:33,SECOPR1
00000000000200002651,GJ06AX4407,9523101598,14-06-18,17:20,14-06-18,22:42,5:22,:01,:22,:35,2:28,,,1:30,SECOPR1
00000000006100010870,TN52M0759,9911113722,14-06-18,17:23,15-06-18,7:55,14:32,:01,:11,:19,8:10,:24,4:09,2:05,SECOPR1
00000000000200002650,GJ06AX4392,9523101605,14-06-18,17:25,15-06-18,14:19,20:53,:01,:36,:11,17:42,,,1:46,SECOPR1
00000000000200002634,GJ15AT1350,9523101601,14-06-18,17:27,14-06-18,22:24,4:57,:01,:40,:13,2:55,,,:48,SECOPR1
00000000000200002547,GJ06AX0397,9523101599,14-06-18,17:28,14-06-18,22:39,5:10,:01,:41,:14,2:47,,,1:11,SECOPR1
00000000006100010712,GJ06AU6336,9913108749,14-06-18,17:32,15-06-18,8:21,14:49,:01,:22,:11,7:42,2:44,6:38,2:37,SECOPR1
00000000000200002717,GJ06AX4313,9523101600,14-06-18,17:36,14-06-18,22:36,5:00,:01,:35,:16,2:45,,,1:02,SECOPR1
00000000000200002716,GJ15AT1295,9523101602,14-06-18,17:38,15-06-18,13:01,19:23,:01,:39,:14,16:59,,,:51,SECOPR1
00000000006100010161,TN30BK6989,9912109091,14-06-18,17:45,15-06-18,8:53,15:08,:01,:11,:07,10:00,1:46,4:06,2:27,SECOPR1
00000000006100010415,HR55X5077,9913108748,14-06-18,17:46,15-06-18,9:02,15:15,:01,:12,:08,7:36,:55,4:51,3:20,SECOPR1
00000000000200002654,GJ15AT1361,9523101604,14-06-18,17:48,15-06-18,14:16,20:28,:01,:34,:14,17:07,,,1:49,SECOPR1
00000000000200002635,GJ06AX4055,9523101603,14-06-18,17:50,15-06-18,13:54,20:04,:01,:34,:27,16:47,,,1:41,SECOPR1
00000000006100009563,GJ18AZ5490,9912109087,14-06-18,17:52,15-06-18,8:12,14:19,:01,:12,1:03,8:44,1:38,3:43,2:12,SECOPR1
00000000006100010713,GJ01BY5222,9513100293,14-06-18,17:59,15-06-18,13:17,19:18,:01,:22,:14,7:14,:22,3:32,7:30,SECOPR1
00000000006100010679,GJ11Z7281,9912109082,14-06-18,18:03,15-06-18,13:22,19:19,:01,:23,:08,7:19,2:28,6:18,7:37,SECOPR1
00000000006100009098,GJ05UU4315,9911113719,14-06-18,18:04,15-06-18,11:09,17:04,:01,:12,:07,6:35,:13,:23,9:57,SECOPR1
00000000006100010754,RJ27GC4522,9513100291,14-06-18,18:11,15-06-18,10:32,16:21,:01,:59,:13,5:42,:34,3:57,4:53,SECOPR1
00000000006100010537,RJ27GC8286,9911113739,14-06-18,18:15,15-06-18,12:25,18:10,:01,1:01,:05,14:19,1:04,1:19,2:27,SECOPR1
00000000006100010184,RJ07GB0124,9913108747,14-06-18,18:35,15-06-18,11:27,16:52,:01,:12,:11,6:42,:51,1:03,9:32,SECOPR1
00000000006100010716,GJ18AT9913,9912109092,14-06-18,18:37,15-06-18,10:48,16:10,:01,1:21,:12,8:05,1:21,:52,4:16,SECOPR1
00000000006100010649,GJ18AZ6372,9512100266,14-06-18,18:42,15-06-18,8:17,13:35,:01,:13,:09,5:27,:12,:11,7:19,SECOPR1
00000000006100010508,RJ24GA1510,9912109095,14-06-18,18:44,15-06-18,10:24,15:39,:01,:14,:12,12:38,:06,:26,2:12,SECOPR1
00000000006100010821,TN88A7211,9912109100,14-06-18,19:11,15-06-18,11:46,16:34,:01,:25,:21,13:41,1:47,2:15,1:37,SECOPR1
00000000006100010751,TN88D1634,9512100269,14-06-18,19:15,15-06-18,11:49,16:34,:01,:23,:15,13:39,1:40,2:04,1:50,SECOPR1
00000000006100010858,MH20DE9192,9912109086,14-06-18,19:24,15-06-18,8:24,13:00,:01,:09,:22,8:59,1:27,2:26,2:27,SECOPR1
00000000006100010763,UP78CT9558,9913108753,14-06-18,19:31,15-06-18,9:50,14:18,:01,:10,:10,9:06,:43,1:43,2:21,SECOPR1
00000000006100010201,GJ14W1113,9912109090,14-06-18,19:34,15-06-18,10:42,15:08,:01,:20,:18,7:55,1:50,3:50,4:32,SECOPR1
00000000006100010900,RJ14GD7087,9913108752,14-06-18,19:36,15-06-18,10:17,14:40,:01,:25,:09,7:16,1:12,4:14,3:44,SECOPR1
00000000006100010899,UP78DT6513,9913108758,14-06-18,19:44,15-06-18,11:04,15:20,:01,:33,:17,11:56,:35,:58,2:08,SECOPR1
00000000006100010742,MH04CU3059,9911113730,14-06-18,19:46,15-06-18,10:38,14:52,:01,:29,:16,11:13,,:21,2:31,SECOPR1
00000000006100009521,HR45B0088,9913108751,14-06-18,19:55,15-06-18,8:57,13:01,:01,:24,:16,7:24,1:33,:54,2:25,SECOPR1
00000000006100010854,KA28C6311,9912109099,14-06-18,20:04,15-06-18,11:25,15:21,:01,:21,:10,12:11,:07,:47,1:55,SECOPR1
00000000006100009242,NL01AB0032,9912109096,14-06-18,20:11,15-06-18,9:06,12:55,:01,:22,:41,10:01,1:36,2:32,:52,SECOPR1
00000000006100010867,MP11H0970,9911113747,14-06-18,20:23,15-06-18,16:35,20:12,:01,:42,:15,16:22,:28,1:01,2:17,SECOPR1
00000000006100010687,GJ04X5671,9912109088,14-06-18,20:25,15-06-18,10:30,14:05,:01,:46,:08,6:52,:45,2:34,4:27,SECOPR1
00000000006100009003,GJ05AZ6043,9911113732,14-06-18,20:32,15-06-18,10:14,13:41,:01,:31,:14,10:50,:26,:20,1:16,SECOPR1
00000000006100009240,NL01AB2027,9912109097,14-06-18,20:46,15-06-18,11:22,14:36,:01,:10,:21,11:32,3:14,3:32,2:12,SECOPR1
00000000006100010768,PB11CL6026,9911113724,14-06-18,20:49,15-06-18,10:04,13:14,:01,:11,:18,8:41,:27,:46,3:41,SECOPR1
00000000006100010813,RJ27GC4885,9911113738,14-06-18,21:03,15-06-18,12:19,15:15,:01,:35,2:08,9:29,:22,:15,2:22,SECOPR1
00000000006100010866,HR45C8337,9912109109,15-06-18,9:51,15-06-18,17:00,7:09,:01,:16,:16,4:36,1:35,2:07,1:26,SECOPR1
00000000006100010896,GJ04X5694,9912109111,15-06-18,9:53,15-06-18,17:48,7:55,:01,:16,:13,4:49,1:46,2:59,1:21,SECOPR1
00000000000200002708,GJ12AT9165,9523101609,15-06-18,10:34,15-06-18,18:21,7:47,:01,:09,2:32,3:40,,,:45,SECOPR1
00000000006100010820,TN88D1629,9912109103,14-06-18,21:20,15-06-18,15:20,17:59,:01,:11,2:15,11:59,1:01,:19,2:09,SECOPR1
00000000006100010509,GJ01AT4102,9913108759,14-06-18,21:24,15-06-18,15:28,18:04,:01,:37,1:44,12:29,1:11,1:24,2:58,SECOPR1
00000000006100008707,GJ06AX2677,9913108759,14-06-18,21:27,15-06-18,11:01,13:33,:01,,,,,,,SECOPR1
00000000006100010850,GJ19X6466,9913108757,14-06-18,22:15,15-06-18,10:36,12:21,:01,:15,1:13,8:08,4:23,4:50,2:15,SECOPR1
00000000006100010510,GJ18AZ2745,9912109108,14-06-18,22:28,15-06-18,16:53,18:24,:01,:12,:51,14:29,1:02,1:34,2:17,SECOPR1
00000000006100010487,TN30BV6577,9912109101,14-06-18,22:42,15-06-18,11:42,13:00,:01,:10,:59,9:38,:09,:29,1:31,SECOPR1
00000000006100010796,MH04JK0436,9911113735,14-06-18,22:45,15-06-18,11:10,12:24,:01,:13,:41,9:03,:53,:18,1:14,SECOPR1
00000000006100010518,MH48AG6616,9912109094,14-06-18,22:47,15-06-18,11:29,12:42,:01,:07,:42,5:09,2:52,:19,3:28,SECOPR1
00000000006100010226,GJ18AZ5373,9911113729,14-06-18,22:49,15-06-18,10:55,12:05,:01,:13,:37,7:48,:15,:16,2:52,SECOPR1
00000000006100006801,GJ18AX6893,9911113733,14-06-18,22:53,15-06-18,10:52,11:58,:01,:13,:35,8:57,,:22,1:49,SECOPR1
00000000006100010723,MH48AG6617,9312700028,14-06-18,23:00,15-06-18,12:56,13:56,:01,:10,:25,11:12,1:06,:05,:55,SECOPR1
00000000006100010863,GJ16AU2848,9911113744,14-06-18,23:01,15-06-18,11:32,12:30,:01,:11,:29,8:30,1:23,:44,1:09,SECOPR1
00000000006100010538,GJ06AV8079,9911113749,14-06-18,23:03,15-06-18,16:41,17:38,:01,:19,:32,14:08,1:15,1:41,2:11,SECOPR1
00000000006100010860,MH09CU1197,9911113745,14-06-18,23:20,15-06-18,15:55,16:35,:01,:22,:14,12:09,1:03,1:18,3:32,SECOPR1
00000000006100010517,RJ09GA5507,9911113740,14-06-18,23:29,15-06-18,13:33,14:03,:01,:09,:18,9:28,:13,:27,3:24,SECOPR1
00000000006100010818,MH44K2577,9912109102,14-06-18,23:38,15-06-18,13:26,13:47,:01,:09,:11,11:28,:24,:51,1:31,SECOPR1
00000000006100010709,GJ05BX5007,9312500018,14-06-18,23:45,15-06-18,15:24,15:39,:01,:33,:06,11:06,:59,:39,2:12,SECOPR1
00000000006100010017,RJ27GA7549,9911113746,15-06-18,0:36,15-06-18,14:22,13:46,:01,:09,:08,12:15,:08,:32,:49,SECOPR1
00000000006100010783,CG04M9055,9913108760,15-06-18,0:41,15-06-18,16:12,15:30,:01,:16,:05,12:02,:05,:32,2:37,SECOPR1
00000000006100010753,GJ12BT5442,9512100271,15-06-18,0:44,15-06-18,15:33,14:48,:01,:26,:26,11:47,:23,:43,1:46,SECOPR1
00000000006100010682,GJ15Z0032,9913108761,15-06-18,0:56,15-06-18,15:59,15:03,:01,:18,:12,11:24,:36,:15,2:15,SECOPR1
00000000006100010760,HR67B9464,9912109107,15-06-18,1:05,15-06-18,15:38,14:33,:01,:19,:14,10:41,:31,:45,2:00,SECOPR1
00000000000200002735,GJ06AV4964,9524102242,15-06-18,7:50,15-06-18,12:30,4:39,:01,:29,:27,2:04,,,1:09,20535
00000000006100010756,MH04EB5329,9512100270,15-06-18,8:21,15-06-18,13:57,5:35,:01,:11,:33,2:48,:35,:40,:43,SECOPR1
00000000006100010651,GJ18AZ5463,9513100294,15-06-18,8:56,15-06-18,16:49,7:52,:01,:06,:55,3:15,:09,:16,3:06,SECOPR1
00000000006100010359,GJ37T5745,9513100294,15-06-18,9:48,15-06-18,13:49,4:00,:01,:16,,,,,,SECOPR1
00000000006100010586,HR55W6620,9911113758,15-06-18,10:00,15-06-18,19:13,9:13,:01,:12,1:01,6:15,4:00,4:14,1:29,SECOPR1
00000000000300001534,GJ06VV7047,9921102493,15-06-18,10:27,16-06-18,14:01,27:33,:01,:32,3:04,21:32,,,:53,SECOPR1
00000000000300001392,GJ06AX9720,9921102480,15-06-18,10:40,15-06-18,16:56,6:15,:01,:22,:37,3:16,,,1:07,SECOPR1
00000000006100010698,MH46BB6033,9911113752,15-06-18,10:44,15-06-18,19:23,8:38,:01,:08,:10,4:50,:12,:24,3:15,SECOPR1
00000000000300001533,GJ06VV7398,9921102479,15-06-18,10:45,15-06-18,17:05,6:19,:01,:19,:27,3:17,,,1:18,SECOPR1
00000000006100010748,WB23C6351,9913108767,15-06-18,10:49,15-06-18,21:48,10:59,:01,:47,:09,7:23,3:26,3:37,2:25,SECOPR1
00000000000300001532,GJ06AU6166,9921102484,15-06-18,11:02,15-06-18,18:57,7:55,:01,:13,:34,5:44,,,:51,SECOPR1
00000000006100010778,GJ18AU7001,9912109110,15-06-18,11:03,15-06-18,19:38,8:34,:01,:09,:13,4:30,:14,:41,3:12,SECOPR1
00000000000300001515,GJ01DZ5055,9921102482,15-06-18,11:06,15-06-18,17:44,6:38,:01,:12,:42,3:14,,,1:45,SECOPR1
00000000006100010734,GJ06ZZ2991,9911113755,15-06-18,11:07,15-06-18,19:01,7:54,:01,:09,:07,5:32,:19,:31,1:51,SECOPR1
00000000006100010495,TN88D4574,9913108765,15-06-18,11:12,15-06-18,17:51,6:38,:01,:10,:16,4:43,:39,1:00,1:05,SECOPR1
00000000006100010717,GJ10Z7816,9911113759,15-06-18,11:21,15-06-18,19:18,7:56,:01,:23,:13,5:54,1:17,1:47,:52,SECOPR1
00000000006100010901,TN52L1120,9911113767,15-06-18,11:25,15-06-18,22:21,10:55,:01,:16,3:08,4:46,1:57,2:45,1:54,SECOPR1
00000000006100010862,TN88A2520,9913108763,15-06-18,11:36,15-06-18,17:36,5:59,:01,:18,:08,4:13,:32,:43,1:07,SECOPR1
00000000006100010872,NL01AA7147,9912109114,15-06-18,11:31,15-06-18,18:31,7:00,:01,:20,:11,4:09,:25,:31,1:13,20535
00000000006100010718,GJ14W1139,9912109120,15-06-18,11:39,15-06-18,20:50,9:11,:01,:22,:10,6:41,:26,:33,1:48,SECOPR1
00000000006100010857,TN52H9699,9912109115,15-06-18,11:43,15-06-18,19:45,8:02,:01,:21,:06,5:09,:42,:54,2:10,SECOPR1
00000000000300001548,GJ06AX5161,9921102483,15-06-18,11:46,15-06-18,18:35,6:49,:01,:13,:12,4:47,,,:53,SECOPR1
00000000000300001546,GJ12AZ8412,9923100338,15-06-18,11:51,15-06-18,19:48,7:56,:01,:16,:41,5:21,,,:53,SECOPR1
00000000006100010765,UP78DN4819,9913108769,15-06-18,11:54,15-06-18,21:28,9:33,:01,:15,:28,7:03,1:52,2:18,1:20,SECOPR1
00000000000300001540,GJ12AU6773,9922101686,15-06-18,11:56,15-06-18,17:20,5:24,:01,:07,:27,3:11,,,1:08,SECOPR1
00000000006100010739,HR45B8338,9912109112,15-06-18,11:58,15-06-18,19:27,7:28,:01,:14,:17,4:00,:08,:07,2:39,SECOPR1
00000000006100010859,MH06BD7639,9911113786,15-06-18,12:13,16-06-18,10:06,21:53,:01,3:04,:15,14:15,2:46,3:21,3:41,SECOPR1
00000000000300001526,GJ12BV8212,9923100336,15-06-18,12:01,15-06-18,18:45,6:43,:01,:11,:48,4:03,,,1:07,SECOPR1
00000000000400000983,GJ12BT0584,9412100121,15-06-18,12:05,15-06-18,23:32,11:27,:01,:33,:08,4:03,1:16,:56,7:00,SECOPR1
00000000006100010785,GJ20V7754,9911113761,15-06-18,12:07,15-06-18,20:54,8:46,:01,:16,:50,5:37,1:12,1:20,1:53,SECOPR1
00000000000200002732,GJ16W0999,9524102245,15-06-18,12:08,15-06-18,16:28,4:19,:01,:06,:38,1:18,,,1:02,SECOPR1
00000000000200002718,GJ06AV6423,9523101610,15-06-18,12:15,15-06-18,20:12,7:56,:01,:26,:56,3:39,,,2:09,SECOPR1
00000000000400000988,GJ16AU2053,9412100123,15-06-18,12:22,16-06-18,0:28,12:06,:01,:35,:17,4:43,2:24,:59,7:52,SECOPR1
00000000006100010699,GJ06AX2677,9911113765,15-06-18,12:24,15-06-18,21:39,9:15,:01,:09,:11,7:16,:09,:09,1:17,SECOPR1
00000000000300001539,GJ12AW0722,9922101688,15-06-18,12:27,15-06-18,17:26,4:58,:01,:19,:36,2:31,,,1:08,SECOPR1
00000000000200002731,GJ02Z9811,9524102246,15-06-18,12:29,15-06-18,16:32,4:02,:01,:07,:31,1:36,,,:55,SECOPR1
00000000006100010710,GJ05BX6115,9312500019,15-06-18,12:35,15-06-18,22:48,10:13,:01,:09,:18,7:52,3:20,3:37,1:34,SECOPR1
00000000000300001555,GJ12AZ1314,9922101687,15-06-18,12:35,15-06-18,17:08,4:33,:01,:13,:42,2:17,,,:51,20535
00000000006100010809,NL01AB5998,9912109117,15-06-18,12:44,15-06-18,19:09,6:25,:01,:10,:08,4:14,:16,:28,1:05,SECOPR1
00000000000300001547,GJ12AY8812,9923100337,15-06-18,12:49,15-06-18,18:41,5:52,:01,:31,:37,3:03,,,1:01,SECOPR1
00000000006100010638,HR55V6952,9912109116,15-06-18,12:59,15-06-18,19:06,6:07,:01,:12,:12,4:00,:12,:02,1:25,SECOPR1
00000000006100010773,GJ18AU7300,9911113760,15-06-18,13:00,15-06-18,20:47,7:46,:01,:29,:04,5:00,:56,1:04,2:02,SECOPR1
00000000000400000989,GJ16Z9928,9412100122,15-06-18,13:32,16-06-18,0:48,11:15,:01,1:13,:03,4:31,3:37,:55,8:14,SECOPR1
00000000000400000985,GJ16Z9502,9412100123,15-06-18,13:35,16-06-18,0:35,11:00,:01,:59,:09,3:05,2:12,:56,7:59,SECOPR1
00000000006100010853,HR46E6262,9912109122,15-06-18,13:41,15-06-18,22:27,8:46,:01,:25,:43,5:48,:44,:14,:49,SECOPR1
00000000000200002734,GJ16Z9839,9524102247,15-06-18,13:43,15-06-18,16:45,3:02,:01,:07,:21,1:27,,,:45,SECOPR1
00000000000400000984,GJ12BT0698,9412100121,15-06-18,13:44,15-06-18,23:39,9:54,:01,:10,:17,3:13,1:49,:53,7:07,SECOPR1
00000000000200002636,GJ12AZ2938,9412100121,15-06-18,13:51,15-06-18,17:29,3:37,:01,:10,,,,,,SECOPR1
00000000000200002733,GJ06AV8431,9524102248,15-06-18,13:55,15-06-18,17:15,3:20,:01,:33,:17,1:29,,,:38,SECOPR1
00000000006100010824,GJ10X6698,9513100296,15-06-18,14:00,15-06-18,22:44,8:44,:01,:09,:37,6:22,:16,:02,1:14,SECOPR1
00000000006100010791,MH04HD3205,9911113770,15-06-18,14:02,15-06-18,22:15,8:12,:01,:09,:40,5:18,:08,:21,1:32,SECOPR1
00000000000400000986,GJ16X8368,9412100123,15-06-18,14:05,16-06-18,0:59,10:54,:01,:26,:13,5:36,4:43,:56,8:23,SECOPR1
00000000006100008178,GJ18AZ5058,9911113763,15-06-18,14:06,15-06-18,21:44,7:37,:01,:08,:26,4:15,1:06,1:19,2:33,SECOPR1
00000000006100010526,GJ01BV2757,9913108768,15-06-18,14:24,15-06-18,20:31,6:07,:01,:18,:06,4:16,:37,:55,1:06,SECOPR1
00000000000400000987,GJ16X9334,9412100123,15-06-18,14:35,16-06-18,0:29,9:54,:01,:18,:06,4:12,3:20,:56,7:54,SECOPR1
00000000000200002704,GJ12X2470,9524102249,15-06-18,14:36,15-06-18,18:06,3:30,:01,:11,:13,1:28,,,1:21,SECOPR1
00000000000200002703,GJ12X1965,9524102251,15-06-18,15:21,15-06-18,18:54,3:32,:01,:10,:16,1:50,,,:46,SECOPR1
00000000000200002705,GJ12X1964,9524102250,15-06-18,15:23,15-06-18,19:30,4:06,:01,:11,:21,1:33,,,1:30,SECOPR1
00000000000400000990,GJ16AU0263,9412100124,15-06-18,15:33,16-06-18,0:43,9:10,:01,:27,:17,4:24,3:54,:15,7:39,SECOPR1
00000000000200002706,GJ12X1146,9524102252,15-06-18,15:38,15-06-18,19:40,4:02,:01,:07,:14,2:12,,,:49,SECOPR1
00000000006100007912,GJ18AZ5580,9911113774,15-06-18,15:56,16-06-18,0:17,8:20,:01,:12,:06,4:56,:38,:53,2:49,SECOPR1
00000000006100007911,GJ18AZ8289,9911113773,15-06-18,16:01,16-06-18,0:23,8:21,:01,:10,:09,4:53,:39,:50,2:56,SECOPR1
00000000000400000993,GJ16AU0152,9412100124,15-06-18,16:04,16-06-18,0:54,8:50,:01,:21,:05,4:14,3:57,:14,7:50,SECOPR1
00000000006100010903,UP78DT5013,9912109126,15-06-18,16:06,16-06-18,10:01,17:55,:01,:22,:23,6:20,:34,:10,10:01,SECOPR1
00000000000300001525,GJ12AZ9212,9923100339,15-06-18,16:13,15-06-18,19:54,3:40,:01,:09,:11,2:16,,,:40,SECOPR1
00000000000400000991,GJ16AU0943,9412100124,15-06-18,16:28,15-06-18,23:45,7:17,:01,:24,:08,3:42,3:39,:14,6:41,SECOPR1
00000000006100010902,HR46D3607,9913108773,15-06-18,16:36,16-06-18,9:32,16:55,:01,:30,41:19,49:46,42:14,43:08,7:01,SECOPR1
00000000000300001535,GJ12BT6515,9921102485,15-06-18,16:45,15-06-18,21:01,4:16,:01,:21,:25,2:31,,,:42,SECOPR1
00000000006100010814,KA563527,9911113782,15-06-18,16:52,16-06-18,17:13,24:21,:01,:18,:14,6:55,1:39,4:04,11:07,SECOPR1
00000000000300001549,GJ06AX5148,9921102489,15-06-18,16:57,16-06-18,13:58,21:00,:01,:12,:14,18:35,,,:53,SECOPR1
00000000006100010740,GJ20U5445,9912109130,15-06-18,16:58,16-06-18,10:52,17:54,:01,:15,:39,7:36,:27,3:37,5:16,20535
00000000000200002702,GJ12X2867,9524102253,15-06-18,17:00,15-06-18,19:59,2:58,:01,:13,:23,1:35,,,:24,SECOPR1
00000000006100010904,UP78DT1690,9912109136,15-06-18,17:02,16-06-18,9:44,16:42,:01,:40,1:26,10:18,2:24,3:45,2:54,20535
